age,balance,class,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_other,poutcome_success
47,70,yes,True,False,True,False,False,True,False,False,False,True
54,2102,yes,True,False,True,False,False,True,False,False,False,False
70,15834,no,True,False,False,True,False,False,False,False,False,False
44,2897,no,True,False,True,False,False,False,False,False,True,False
24,4126,yes,False,True,True,False,False,False,False,False,False,False
49,3842,no,True,False,False,True,False,False,False,False,False,False
50,5108,no,True,False,False,True,False,True,False,False,False,True
34,961,no,False,False,True,False,False,False,False,False,False,False
30,102,yes,True,False,False,True,False,True,False,False,True,False
30,2325,no,False,True,False,True,False,False,False,False,True,False
50,377,no,True,False,False,True,False,False,False,False,False,False
32,1088,yes,False,True,True,False,False,True,False,False,False,True
27,13107,yes,False,True,False,True,False,True,False,False,False,False
33,562,yes,False,True,False,True,False,True,True,False,False,False
80,8304,no,True,False,True,False,False,False,False,True,False,True
33,718,yes,False,True,False,True,False,True,False,False,False,True
58,1119,no,True,False,False,False,False,False,False,False,False,False
27,-67,yes,False,True,False,True,False,True,False,False,False,False
37,0,no,True,False,True,False,False,True,False,False,False,False
34,3696,yes,True,False,False,True,False,False,False,False,True,False
69,2398,no,True,False,False,False,False,False,False,False,False,False
31,3289,no,False,True,False,True,False,False,False,False,False,False
50,0,no,True,False,False,True,False,False,True,False,False,False
73,7111,no,False,False,True,False,False,True,False,False,False,True
33,658,no,False,True,False,True,False,True,False,False,False,True
26,1646,yes,False,True,False,True,False,False,False,False,False,True
29,502,no,False,True,False,True,False,False,False,False,True,False
27,1327,no,False,True,True,False,False,False,False,False,True,False
51,2109,no,False,False,False,True,False,False,False,False,False,True
71,3104,no,False,False,True,False,False,False,False,True,False,False
62,2917,no,True,False,True,False,False,False,False,False,False,True
80,499,no,True,False,True,False,False,False,False,True,False,False
62,6,yes,False,False,False,True,False,True,False,False,False,True
49,197,yes,True,False,True,False,False,True,False,False,False,False
62,0,no,True,False,False,True,False,False,False,False,False,False
25,1857,yes,False,True,True,False,False,True,False,False,False,True
32,2016,yes,False,True,False,True,False,False,False,False,False,True
36,436,yes,False,True,False,True,False,False,False,False,False,False
40,11766,yes,True,False,False,True,False,True,False,False,False,False
38,413,yes,True,False,False,True,False,False,False,False,False,False
35,670,yes,False,True,False,True,False,False,False,False,False,True
23,107,yes,False,True,True,False,False,False,False,False,False,True
44,2557,yes,True,False,False,False,False,True,False,False,False,True
70,1310,no,True,False,True,False,False,False,False,False,False,False
35,2646,yes,False,True,False,True,False,False,False,False,False,True
35,1178,no,True,False,False,True,False,True,True,False,False,False
75,3771,yes,True,False,True,False,False,False,False,True,False,True
51,469,yes,True,False,False,True,False,False,False,False,False,True
59,1,yes,True,False,True,False,False,False,False,False,False,False
36,1177,yes,True,False,False,False,False,False,False,False,False,True
24,736,yes,False,True,False,True,False,True,False,False,True,False
62,1515,no,True,False,False,False,False,True,False,False,False,False
22,129,yes,False,True,True,False,False,False,False,False,False,True
36,-115,yes,True,False,False,True,False,True,False,False,True,False
31,4,no,False,True,True,False,False,False,False,False,True,False
35,690,no,True,False,False,True,False,False,False,False,False,False
57,3738,no,True,False,True,False,False,True,False,False,False,True
22,3472,yes,False,True,False,False,False,False,False,False,False,True
73,2850,no,True,False,True,False,False,False,False,False,False,False
30,7529,yes,False,True,False,True,False,False,False,False,False,True
55,309,yes,False,False,True,False,False,False,False,False,False,True
36,3669,no,False,True,False,True,False,False,False,False,True,False
38,0,yes,False,False,True,False,False,True,False,True,False,True
39,1672,yes,False,True,True,False,False,True,False,False,False,False
74,4912,no,True,False,False,True,False,False,False,True,False,False
38,1711,yes,False,True,True,False,False,False,False,False,False,True
31,2980,no,False,False,True,False,False,False,False,False,True,False
43,3157,no,True,False,False,True,False,False,False,False,True,False
30,2046,yes,False,True,True,False,False,False,False,True,False,False
52,371,yes,True,False,True,False,False,True,True,False,False,True
64,4833,no,False,False,True,False,False,False,False,False,False,False
62,997,yes,True,False,False,True,False,False,False,False,False,True
76,2693,no,False,False,False,False,False,False,False,False,False,True
40,206,yes,True,False,False,True,False,False,False,False,False,True
42,1216,yes,True,False,True,False,False,True,False,False,False,False
73,796,yes,True,False,False,False,False,False,False,False,False,True
41,5037,yes,False,False,False,True,False,False,False,False,True,False
31,81,no,False,True,True,False,False,True,False,False,True,False
46,429,yes,False,False,False,False,False,True,False,False,False,True
35,2779,yes,True,False,True,False,False,False,False,False,False,True
41,431,no,False,True,False,True,False,False,False,False,False,True
26,222,yes,False,True,False,True,False,False,False,False,False,False
46,1723,no,True,False,True,False,False,False,False,False,True,False
45,0,yes,False,True,True,False,False,True,False,False,False,False
60,182,no,True,False,False,False,False,False,False,False,False,False
29,1445,yes,False,True,False,True,False,False,False,False,False,True
70,2815,no,True,False,True,False,False,False,False,False,False,False
30,655,yes,False,True,False,True,False,False,False,False,False,True
35,0,no,True,False,False,True,False,True,True,False,False,False
32,154,no,False,True,True,False,False,True,False,False,False,False
34,607,no,False,True,True,False,False,False,False,False,True,False
63,115,yes,True,False,False,False,False,False,False,True,False,False
31,725,no,False,True,False,True,False,True,False,False,True,False
68,7945,no,True,False,False,False,False,False,False,False,False,False
61,848,no,True,False,False,False,False,False,False,False,True,False
37,2722,yes,False,True,True,False,False,False,False,True,True,False
26,1438,yes,False,True,False,True,False,False,False,False,True,False
37,55,no,True,False,True,False,False,True,True,False,True,False
70,616,no,True,False,True,False,False,False,False,False,False,False
69,0,yes,True,False,True,False,False,False,False,False,True,False
30,697,yes,False,True,False,True,False,False,False,False,False,True
66,1004,no,True,False,False,False,False,False,False,False,False,True
64,4787,yes,True,False,True,False,False,False,False,False,False,True
55,962,yes,True,False,True,False,False,True,False,False,False,True
41,0,yes,True,False,False,True,False,False,False,False,False,True
79,20,no,False,False,False,False,False,False,False,False,True,False
56,0,no,True,False,True,False,False,True,True,False,True,False
63,12067,yes,True,False,False,False,False,False,False,True,False,False
49,1245,no,False,True,True,False,False,False,False,False,False,False
48,2533,no,True,False,True,False,False,False,False,False,False,False
41,0,yes,True,False,False,True,False,True,False,True,True,False
37,565,yes,True,False,True,False,False,False,False,False,False,True
19,329,yes,False,True,True,False,False,False,False,False,False,True
32,6138,no,True,False,False,True,False,False,False,False,False,True
61,4243,yes,False,False,True,False,False,False,False,False,False,True
30,4328,yes,True,False,False,True,False,False,False,False,True,False
37,4017,yes,True,False,True,False,False,False,False,False,False,True
54,395,yes,True,False,False,True,False,False,False,False,False,True
45,205,yes,True,False,True,False,False,False,False,False,False,True
38,238,no,True,False,False,True,False,False,False,False,False,True
48,1730,yes,True,False,True,False,False,True,False,False,False,True
48,0,no,True,False,False,True,False,True,False,False,False,False
60,5,yes,True,False,False,False,False,False,False,False,False,True
45,360,no,True,False,True,False,False,False,False,False,False,True
50,402,no,True,False,True,False,False,False,False,False,False,False
29,19,yes,False,True,False,True,False,False,False,False,False,True
77,7802,yes,True,False,False,True,False,False,False,True,False,True
33,1697,yes,True,False,True,False,False,False,False,False,False,True
36,7222,no,True,False,False,True,False,True,False,False,False,False
35,415,yes,False,True,False,True,False,False,False,False,False,True
80,155,yes,True,False,False,False,False,False,False,True,False,True
34,263,no,True,False,False,True,False,False,False,False,True,False
29,3528,no,False,True,True,False,False,False,False,False,False,True
32,390,no,True,False,False,True,False,True,True,False,True,False
33,79,yes,True,False,False,True,False,True,False,False,False,True
37,565,no,True,False,True,False,False,False,False,False,False,True
30,451,no,True,False,False,True,False,False,False,False,False,False
41,1646,yes,False,True,False,True,False,True,False,False,False,True
74,935,yes,True,False,True,False,False,False,False,False,False,False
33,228,no,False,True,True,False,False,False,False,True,False,False
27,145,no,False,True,True,False,False,True,False,False,False,False
54,1182,no,True,False,True,False,False,True,False,False,False,False
53,4968,no,True,False,True,False,False,False,False,False,False,False
46,640,yes,True,False,True,False,False,True,False,False,False,True
37,88,yes,True,False,False,True,False,False,False,False,True,False
67,704,yes,False,False,True,False,False,False,False,False,False,True
47,97,no,True,False,False,True,False,True,False,False,False,False
