age;marital;education;default;balance;housing;loan;contact;poutcome;class
76;divorced;primary;no;802;no;no;cellular;success;yes
35;married;secondary;no;294;yes;no;cellular;success;yes
34;married;tertiary;no;158;no;no;cellular;success;yes
33;married;tertiary;no;0;yes;no;cellular;success;yes
36;married;secondary;no;4721;no;no;cellular;success;yes
51;married;primary;no;3764;no;no;telephone;success;yes
52;married;secondary;no;1416;no;no;cellular;success;yes
51;divorced;tertiary;no;66;yes;no;cellular;failure;no
29;single;secondary;no;1448;no;no;cellular;other;no
46;divorced;tertiary;no;461;no;no;cellular;success;no
39;married;tertiary;no;494;no;no;cellular;failure;yes
58;married;tertiary;no;1016;no;no;telephone;failure;no
37;married;tertiary;no;0;no;no;cellular;failure;no
26;single;tertiary;no;3730;yes;no;cellular;other;no
79;married;primary;no;3025;no;no;telephone;success;no
29;single;tertiary;no;1351;no;no;cellular;failure;no
75;married;primary;no;1765;no;no;telephone;success;no
64;married;primary;no;43;no;no;cellular;success;no
33;married;tertiary;no;1676;yes;no;cellular;failure;no
27;single;tertiary;no;948;yes;no;cellular;failure;no
80;married;primary;no;155;no;no;telephone;success;yes
46;married;secondary;no;640;yes;no;cellular;success;yes
72;married;secondary;no;951;no;yes;cellular;failure;yes
36;married;tertiary;no;495;no;no;cellular;success;yes
40;single;tertiary;no;1509;no;no;cellular;failure;no
41;married;tertiary;no;298;no;no;cellular;failure;no
27;single;secondary;no;3754;no;no;cellular;other;no
77;married;primary;no;29340;no;no;cellular;other;yes
74;married;tertiary;no;1843;no;no;cellular;success;yes
30;married;tertiary;no;1077;no;no;cellular;failure;no
35;married;secondary;no;262;no;no;cellular;success;yes
42;married;secondary;no;16517;no;no;cellular;failure;no
82;divorced;primary;no;0;no;no;telephone;other;yes
41;divorced;secondary;no;6046;yes;yes;telephone;success;yes
51;married;primary;no;3844;no;no;cellular;other;no
42;married;tertiary;no;1205;no;no;telephone;success;no
34;divorced;tertiary;no;12409;no;no;cellular;other;no
38;single;secondary;no;465;yes;no;cellular;success;yes
60;married;secondary;no;8332;no;no;cellular;other;yes
47;single;tertiary;no;3232;no;no;telephone;failure;no
60;divorced;secondary;no;514;no;no;cellular;other;yes
53;married;secondary;no;1796;no;no;telephone;success;yes
61;married;secondary;no;5196;no;no;telephone;other;no
51;married;tertiary;no;1612;no;no;cellular;failure;no
29;single;tertiary;no;874;yes;no;cellular;success;yes
64;married;primary;no;2140;no;no;cellular;failure;yes
32;single;tertiary;no;1619;no;no;cellular;success;no
28;married;secondary;no;897;no;no;cellular;success;no
31;single;tertiary;no;64;no;no;cellular;failure;no
54;divorced;secondary;no;0;no;no;cellular;success;yes
59;married;secondary;no;2126;no;no;cellular;failure;no
27;single;tertiary;no;1976;no;no;cellular;other;no
46;divorced;tertiary;no;624;no;no;cellular;other;yes
46;married;tertiary;no;273;yes;no;cellular;success;yes
59;married;tertiary;no;3342;no;no;cellular;other;yes
86;married;secondary;no;1503;no;no;telephone;other;no
35;single;secondary;no;1227;no;no;cellular;other;yes
31;single;tertiary;no;3384;no;no;cellular;success;yes
43;divorced;tertiary;no;2367;no;no;cellular;success;yes
60;married;secondary;no;3735;no;no;cellular;success;yes
37;married;secondary;no;1458;no;no;cellular;success;no
54;married;secondary;no;2693;no;no;cellular;other;yes
27;single;tertiary;no;6791;no;no;telephone;success;no
72;married;primary;no;4657;no;no;telephone;success;yes
42;married;secondary;no;0;yes;yes;cellular;failure;no
29;single;tertiary;no;3290;no;no;cellular;success;yes
30;single;secondary;no;1681;no;no;cellular;success;yes
43;married;secondary;no;774;no;no;cellular;success;yes
46;single;secondary;no;5993;no;no;cellular;failure;no
62;married;tertiary;no;3371;no;no;cellular;success;yes
26;single;tertiary;no;1370;no;no;cellular;other;no
57;married;tertiary;no;10583;no;no;cellular;success;yes
47;single;tertiary;no;334;yes;no;cellular;failure;yes
60;married;secondary;no;2060;no;no;cellular;other;no
30;married;tertiary;no;2994;yes;no;cellular;other;no
59;married;primary;no;4007;no;no;cellular;failure;no
72;married;primary;no;0;no;no;cellular;failure;no
35;married;tertiary;no;957;yes;no;cellular;failure;no
30;single;tertiary;no;916;no;no;cellular;success;yes
36;married;tertiary;no;1145;yes;no;cellular;failure;no
45;married;secondary;no;2981;yes;yes;cellular;failure;no
31;single;tertiary;no;4319;yes;no;cellular;failure;no
28;single;tertiary;no;832;no;no;telephone;failure;yes
42;married;secondary;no;2152;no;no;cellular;failure;no
40;married;secondary;no;3126;yes;no;cellular;failure;no
57;divorced;tertiary;no;3287;no;no;cellular;success;yes
23;single;secondary;no;488;no;no;cellular;other;yes
31;single;tertiary;no;9629;no;no;cellular;failure;no
80;divorced;primary;no;235;no;no;cellular;other;yes
47;married;tertiary;no;288;no;no;cellular;success;yes
27;single;secondary;no;6036;no;no;cellular;failure;yes
27;single;tertiary;no;1393;no;no;cellular;failure;no
26;single;tertiary;no;3;yes;yes;cellular;success;yes
61;married;tertiary;no;0;yes;yes;cellular;failure;no
50;divorced;secondary;no;0;no;no;cellular;success;yes
84;married;secondary;no;81204;no;no;telephone;success;yes
33;single;secondary;no;234;no;no;cellular;failure;no
47;married;secondary;no;70;yes;no;cellular;success;yes
54;married;secondary;no;2102;yes;no;cellular;failure;yes
70;married;tertiary;no;15834;no;no;cellular;failure;no
44;married;secondary;no;2897;no;no;cellular;other;no
24;single;secondary;no;4126;no;no;cellular;failure;yes
49;married;tertiary;no;3842;no;no;cellular;failure;no
50;married;tertiary;no;5108;yes;no;cellular;success;no
34;divorced;secondary;no;961;no;no;cellular;failure;no
30;married;tertiary;no;102;yes;no;cellular;other;yes
30;single;tertiary;no;2325;no;no;cellular;other;no
50;married;tertiary;no;377;no;no;cellular;failure;no
32;single;secondary;no;1088;yes;no;cellular;success;yes
27;single;tertiary;no;13107;yes;no;cellular;failure;yes
33;single;tertiary;no;562;yes;yes;cellular;failure;yes
80;married;secondary;no;8304;no;no;telephone;success;no
33;single;tertiary;no;718;yes;no;cellular;success;yes
58;married;primary;no;1119;no;no;cellular;failure;no
27;single;tertiary;no;-67;yes;no;cellular;failure;yes
37;married;secondary;no;0;yes;no;cellular;failure;no
34;married;tertiary;no;3696;no;no;cellular;other;yes
69;married;primary;no;2398;no;no;cellular;failure;no
31;single;tertiary;no;3289;no;no;cellular;failure;no
50;married;tertiary;no;0;no;yes;cellular;failure;no
73;divorced;secondary;no;7111;yes;no;cellular;success;no
33;single;tertiary;no;658;yes;no;cellular;success;no
26;single;tertiary;no;1646;no;no;cellular;success;yes
29;single;tertiary;no;502;no;no;cellular;other;no
27;single;secondary;no;1327;no;no;cellular;other;no
51;divorced;tertiary;no;2109;no;no;cellular;success;no
71;divorced;secondary;no;3104;no;no;telephone;failure;no
62;married;secondary;no;2917;no;no;cellular;success;no
80;married;secondary;no;499;no;no;telephone;failure;no
62;divorced;tertiary;no;6;yes;no;cellular;success;yes
49;married;secondary;no;197;yes;no;cellular;failure;yes
62;married;tertiary;no;0;no;no;cellular;failure;no
25;single;secondary;no;1857;yes;no;cellular;success;yes
32;single;tertiary;no;2016;no;no;cellular;success;yes
36;single;tertiary;no;436;no;no;cellular;failure;yes
40;married;tertiary;no;11766;yes;no;cellular;failure;yes
38;married;tertiary;no;413;no;no;cellular;failure;yes
35;single;tertiary;no;670;no;no;cellular;success;yes
23;single;secondary;no;107;no;no;cellular;success;yes
44;married;primary;no;2557;yes;no;cellular;success;yes
70;married;secondary;no;1310;no;no;cellular;failure;no
35;single;tertiary;no;2646;no;no;cellular;success;yes
35;married;tertiary;no;1178;yes;yes;cellular;failure;no
75;married;secondary;no;3771;no;no;telephone;success;yes
51;married;tertiary;no;469;no;no;cellular;success;yes
59;married;secondary;no;1;no;no;cellular;failure;yes
36;married;primary;no;1177;no;no;cellular;success;yes
24;single;tertiary;no;736;yes;no;cellular;other;yes
62;married;primary;no;1515;yes;no;cellular;failure;no
22;single;secondary;no;129;no;no;cellular;success;yes
36;married;tertiary;no;-115;yes;no;cellular;other;yes
31;single;secondary;no;4;no;no;cellular;other;no
35;married;tertiary;no;690;no;no;cellular;failure;no
57;married;secondary;no;3738;yes;no;cellular;success;no
22;single;primary;no;3472;no;no;cellular;success;yes
73;married;secondary;no;2850;no;no;cellular;failure;no
30;single;tertiary;no;7529;no;no;cellular;success;yes
55;divorced;secondary;no;309;no;no;cellular;success;yes
36;single;tertiary;no;3669;no;no;cellular;other;no
38;divorced;secondary;no;0;yes;no;telephone;success;yes
39;single;secondary;no;1672;yes;no;cellular;failure;yes
74;married;tertiary;no;4912;no;no;telephone;failure;no
38;single;secondary;no;1711;no;no;cellular;success;yes
31;divorced;secondary;no;2980;no;no;cellular;other;no
43;married;tertiary;no;3157;no;no;cellular;other;no
30;single;secondary;no;2046;no;no;telephone;failure;yes
52;married;secondary;no;371;yes;yes;cellular;success;yes
64;divorced;secondary;no;4833;no;no;cellular;failure;no
62;married;tertiary;no;997;no;no;cellular;success;yes
76;divorced;primary;no;2693;no;no;cellular;success;no
40;married;tertiary;no;206;no;no;cellular;success;yes
42;married;secondary;no;1216;yes;no;cellular;failure;yes
73;married;primary;no;796;no;no;cellular;success;yes
41;divorced;tertiary;no;5037;no;no;cellular;other;yes
31;single;secondary;no;81;yes;no;cellular;other;no
46;divorced;primary;no;429;yes;no;cellular;success;yes
35;married;secondary;no;2779;no;no;cellular;success;yes
41;single;tertiary;no;431;no;no;cellular;success;no
26;single;tertiary;no;222;no;no;cellular;failure;yes
46;married;secondary;no;1723;no;no;cellular;other;no
45;single;secondary;no;0;yes;no;cellular;failure;yes
60;married;primary;no;182;no;no;cellular;failure;no
29;single;tertiary;no;1445;no;no;cellular;success;yes
70;married;secondary;no;2815;no;no;cellular;failure;no
30;single;tertiary;no;655;no;no;cellular;success;yes
35;married;tertiary;no;0;yes;yes;cellular;failure;no
32;single;secondary;no;154;yes;no;cellular;failure;no
34;single;secondary;no;607;no;no;cellular;other;no
63;married;primary;no;115;no;no;telephone;failure;yes
31;single;tertiary;no;725;yes;no;cellular;other;no
68;married;primary;no;7945;no;no;cellular;failure;no
61;married;primary;no;848;no;no;cellular;other;no
37;single;secondary;no;2722;no;no;telephone;other;yes
26;single;tertiary;no;1438;no;no;cellular;other;yes
37;married;secondary;no;55;yes;yes;cellular;other;no
70;married;secondary;no;616;no;no;cellular;failure;no
69;married;secondary;no;0;no;no;cellular;other;yes
30;single;tertiary;no;697;no;no;cellular;success;yes
66;married;primary;no;1004;no;no;cellular;success;no
64;married;secondary;no;4787;no;no;cellular;success;yes
55;married;secondary;no;962;yes;no;cellular;success;yes
41;married;tertiary;no;0;no;no;cellular;success;yes
79;divorced;primary;no;20;no;no;cellular;other;no
56;married;secondary;no;0;yes;yes;cellular;other;no
63;married;primary;no;12067;no;no;telephone;failure;yes
49;single;secondary;no;1245;no;no;cellular;failure;no
48;married;secondary;no;2533;no;no;cellular;failure;no
41;married;tertiary;no;0;yes;no;telephone;other;yes
37;married;secondary;no;565;no;no;cellular;success;yes
19;single;secondary;no;329;no;no;cellular;success;yes
32;married;tertiary;no;6138;no;no;cellular;success;no
61;divorced;secondary;no;4243;no;no;cellular;success;yes
30;married;tertiary;no;4328;no;no;cellular;other;yes
37;married;secondary;no;4017;no;no;cellular;success;yes
54;married;tertiary;no;395;no;no;cellular;success;yes
45;married;secondary;no;205;no;no;cellular;success;yes
38;married;tertiary;no;238;no;no;cellular;success;no
48;married;secondary;no;1730;yes;no;cellular;success;yes
48;married;tertiary;no;0;yes;no;cellular;failure;no
60;married;primary;no;5;no;no;cellular;success;yes
45;married;secondary;no;360;no;no;cellular;success;no
50;married;secondary;no;402;no;no;cellular;failure;no
29;single;tertiary;no;19;no;no;cellular;success;yes
77;married;tertiary;no;7802;no;no;telephone;success;yes
33;married;secondary;no;1697;no;no;cellular;success;yes
36;married;tertiary;no;7222;yes;no;cellular;failure;no
35;single;tertiary;no;415;no;no;cellular;success;yes
80;married;primary;no;155;no;no;telephone;success;yes
34;married;tertiary;no;263;no;no;cellular;other;no
29;single;secondary;no;3528;no;no;cellular;success;no
32;married;tertiary;no;390;yes;yes;cellular;other;no
33;married;tertiary;no;79;yes;no;cellular;success;yes
37;married;secondary;no;565;no;no;cellular;success;no
30;married;tertiary;no;451;no;no;cellular;failure;no
41;single;tertiary;no;1646;yes;no;cellular;success;yes
74;married;secondary;no;935;no;no;cellular;failure;yes
33;single;secondary;no;228;no;no;telephone;failure;no
27;single;secondary;no;145;yes;no;cellular;failure;no
54;married;secondary;no;1182;yes;no;cellular;failure;no
53;married;secondary;no;4968;no;no;cellular;failure;no
46;married;secondary;no;640;yes;no;cellular;success;yes
37;married;tertiary;no;88;no;no;cellular;other;yes
67;divorced;secondary;no;704;no;no;cellular;success;yes
47;married;tertiary;no;97;yes;no;cellular;failure;no
56;divorced;tertiary;no;2037;no;no;cellular;success;no
60;married;primary;no;182;no;no;cellular;failure;no
34;married;secondary;no;1221;yes;no;cellular;failure;no
36;single;tertiary;no;994;no;no;cellular;success;yes
37;married;tertiary;no;2283;no;no;cellular;failure;yes
37;married;tertiary;no;4596;yes;no;cellular;success;no
51;married;tertiary;no;0;no;no;cellular;success;yes
83;married;secondary;no;0;no;no;telephone;failure;no
35;married;tertiary;no;62;no;no;cellular;success;yes
47;married;tertiary;no;3745;no;no;cellular;failure;no
53;married;tertiary;no;3634;no;no;cellular;success;yes
32;married;tertiary;no;2976;yes;no;cellular;success;no
46;married;tertiary;no;273;yes;no;cellular;success;yes
21;single;secondary;no;130;no;no;cellular;failure;no
20;single;secondary;no;291;no;no;telephone;failure;no
43;married;tertiary;no;10072;no;no;cellular;failure;no
66;married;secondary;no;3409;no;no;cellular;failure;no
78;divorced;secondary;no;3417;no;no;cellular;success;yes
42;married;tertiary;no;27696;no;no;cellular;success;yes
34;married;secondary;no;1076;no;no;cellular;success;yes
34;married;secondary;no;133;no;no;cellular;success;yes
66;married;secondary;no;587;no;no;cellular;success;yes
40;single;tertiary;no;1509;no;no;cellular;failure;no
54;married;tertiary;no;1624;no;no;cellular;success;yes
31;married;secondary;no;136;no;no;cellular;failure;yes
33;married;secondary;no;386;no;no;cellular;success;yes
19;single;primary;no;608;no;no;cellular;success;yes
31;single;secondary;no;1282;no;no;cellular;failure;no
24;single;secondary;no;598;no;no;cellular;success;yes
29;single;tertiary;no;3290;no;no;cellular;success;yes
28;single;secondary;no;4745;no;no;telephone;success;yes
31;single;tertiary;no;533;no;no;telephone;success;yes
50;married;tertiary;no;2611;no;no;cellular;success;no
22;single;secondary;no;123;no;no;telephone;success;no
54;divorced;primary;no;4401;no;no;telephone;success;yes
59;married;tertiary;no;138;yes;yes;cellular;failure;no
54;married;secondary;no;2206;no;no;cellular;success;yes
27;single;tertiary;no;168;no;no;cellular;success;no
77;married;primary;no;3324;no;no;cellular;success;yes
40;married;secondary;no;260;yes;no;cellular;success;yes
63;divorced;tertiary;no;0;no;no;cellular;success;yes
37;married;tertiary;no;2987;yes;no;cellular;success;yes
48;married;secondary;no;1230;yes;no;cellular;success;yes
27;single;secondary;no;535;no;no;cellular;success;yes
35;married;tertiary;no;8000;no;no;cellular;success;yes
68;married;secondary;no;1146;no;no;cellular;success;yes
53;single;secondary;no;1004;no;no;cellular;other;yes
37;single;tertiary;no;197;no;no;cellular;success;yes
58;married;secondary;no;169;no;no;cellular;success;yes
37;married;tertiary;no;393;yes;no;cellular;failure;yes
37;married;tertiary;no;29;no;no;cellular;other;yes
63;married;secondary;no;1486;no;no;cellular;other;no
34;married;secondary;no;920;no;no;cellular;success;yes
50;married;secondary;no;3608;yes;no;cellular;success;yes
70;married;secondary;no;1164;no;no;telephone;failure;no
50;divorced;secondary;no;0;yes;no;cellular;failure;no
